,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,3,0,0,0,0,4,1,0
true_DDOS,14,0,3130,2821,30,9,0,0
true_DOS,71,0,1423,11913,1325,6,1,0
true_MIRAI,13,0,73,2,7430,0,8,0
true_RECON,42,0,0,0,0,100,5,0
true_SPOOFING,776,0,0,1,0,321,200,0
true_WEB,27,0,0,0,0,41,4,0
