,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,269,0,0,0,0,2,176,0
true_BRUTEFORCE,6,0,0,0,0,3,22,0
true_DDOS,19,0,4334,5066,32,0,3,0
true_DOS,410,0,3395,78547,6607,11,46,0
true_MIRAI,0,0,9,0,626,0,1,0
true_RECON,18,0,0,0,0,3,39,0
true_SPOOFING,1453,0,0,0,0,31,1971,8
true_WEB,26,0,0,0,0,2,57,1
