,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3741,0,0,0,0,409,48,0
true_BRUTEFORCE,35,0,0,0,0,15,0,0
true_DDOS,959,0,126340,1444,540,83,3,0
true_DOS,844,0,24926,2286,2692,16,2,0
true_MIRAI,34,0,142,0,9822,0,10,0
true_RECON,1631,0,0,0,0,979,15,0
true_SPOOFING,1349,0,0,1,0,294,222,0
true_WEB,57,0,0,0,0,34,4,0
