,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3469,0,0,0,0,680,49,0
true_BRUTEFORCE,26,0,0,0,0,24,0,0
true_DDOS,792,0,127431,484,577,84,1,0
true_DOS,714,0,26235,1082,2717,16,2,0
true_MIRAI,27,0,113,0,9858,0,10,0
true_RECON,1213,0,0,0,0,1402,10,0
true_SPOOFING,1273,0,1,0,0,366,226,0
true_WEB,50,0,0,0,0,41,4,0
