,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4954,0,0,0,0,391,63,0
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,5003,0,279231,4231,1360,176,9,0
true_DOS,4,0,93,8,9,0,0,0
true_MIRAI,28,0,28,0,2403,0,4,0
true_RECON,5601,0,1,0,0,2635,28,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,12,0,0,0,0,1,0,0
