,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,3,0,0,0,0,5,0,0
true_DDOS,16,0,5786,163,30,9,0,0
true_DOS,78,0,10990,2339,1325,6,1,0
true_MIRAI,14,0,74,0,7430,0,8,0
true_RECON,67,0,0,0,0,76,4,0
true_SPOOFING,846,0,0,1,0,287,164,0
true_WEB,37,0,0,0,0,32,3,0
