,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5921,0,0,0,0,643,76,0
true_BRUTEFORCE,21,0,0,0,0,12,0,0
true_DDOS,38,0,15764,436,65,7,0,0
true_DOS,26,0,1568,254,201,2,0,0
true_MIRAI,2,0,24,0,1978,0,6,0
true_RECON,531,0,0,0,0,315,2,0
true_SPOOFING,181,0,0,0,0,44,40,0
true_WEB,103,0,0,0,0,57,8,0
