,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3780,0,0,0,0,1628,0,0
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,495,0,288127,0,1207,180,0,1
true_DOS,1,0,104,0,9,0,0,0
true_MIRAI,6,0,42,0,2415,0,0,0
true_RECON,2343,0,1,0,0,5921,0,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,6,0,0,0,0,7,0,0
