,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2378,0,1,0,0,215,16,0
true_BRUTEFORCE,96,0,0,0,0,14,0,0
true_DDOS,5924,0,136994,338,593,102,0,0
true_DOS,231,0,4073,88,440,3,1,0
true_MIRAI,255,0,586,0,22531,0,20,0
true_RECON,102,0,0,0,0,27,0,0
true_SPOOFING,1317,0,1,0,0,256,111,0
true_WEB,4,0,0,0,0,0,1,0
