,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5287,0,0,0,0,1277,76,0
true_BRUTEFORCE,17,0,0,0,0,16,0,0
true_DDOS,25,0,16028,185,65,7,0,0
true_DOS,20,0,1676,152,201,2,0,0
true_MIRAI,1,0,23,0,1980,0,6,0
true_RECON,352,0,0,0,0,494,2,0
true_SPOOFING,161,0,0,0,0,62,42,0
true_WEB,82,0,0,0,0,78,8,0
