,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3533,0,0,0,0,618,47,0
true_BRUTEFORCE,32,0,0,0,0,18,0,0
true_DDOS,1156,0,126180,1408,540,84,1,0
true_DOS,964,0,24899,2192,2692,17,2,0
true_MIRAI,43,0,142,0,9813,0,10,0
true_RECON,1512,0,0,0,0,1103,10,0
true_SPOOFING,1301,0,1,0,0,351,213,0
true_WEB,57,0,0,0,0,34,4,0
