,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2022,0,1,0,0,553,34,0
true_BRUTEFORCE,61,0,0,0,0,47,2,0
true_DDOS,430,0,141641,1075,696,102,5,2
true_DOS,49,0,4079,256,448,3,1,0
true_MIRAI,42,0,242,4,23080,0,24,0
true_RECON,56,0,0,0,0,73,0,0
true_SPOOFING,1115,0,1,0,0,352,217,0
true_WEB,1,0,0,0,0,3,1,0
