,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,380,0,0,0,0,65,2,0
true_BRUTEFORCE,12,0,0,0,0,19,0,0
true_DDOS,35,0,9069,306,42,2,0,0
true_DOS,904,0,65905,14076,8071,53,7,0
true_MIRAI,0,0,9,0,626,0,1,0
true_RECON,35,0,0,0,0,23,2,0
true_SPOOFING,2311,0,0,0,0,725,427,0
true_WEB,49,0,0,0,0,35,2,0
