,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,6,0,0,0,0,2,0,0
true_DDOS,10,0,5794,161,30,9,0,0
true_DOS,48,0,11023,2338,1323,6,1,0
true_MIRAI,12,0,79,0,7427,0,8,0
true_RECON,87,0,0,0,0,56,4,0
true_SPOOFING,891,0,0,1,0,245,161,0
true_WEB,39,0,0,0,0,30,3,0
