,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,4,0,0,0,0,3,1,0
true_DDOS,21,0,5789,154,31,9,0,0
true_DOS,115,0,11140,2152,1325,6,1,0
true_MIRAI,16,0,74,0,7428,0,8,0
true_RECON,75,0,0,0,0,68,4,0
true_SPOOFING,850,0,0,1,0,276,171,0
true_WEB,34,0,0,0,0,35,3,0
