,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5301,0,0,0,0,1264,75,0
true_BRUTEFORCE,16,0,0,0,0,17,0,0
true_DDOS,43,0,15897,299,64,7,0,0
true_DOS,31,0,1595,222,201,2,0,0
true_MIRAI,2,0,34,0,1968,0,6,0
true_RECON,393,0,0,0,0,454,1,0
true_SPOOFING,169,0,0,0,0,56,40,0
true_WEB,88,0,0,0,0,73,7,0
