,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5086,0,0,0,0,257,64,1
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,2450,0,282366,3659,1350,173,12,0
true_DOS,4,0,94,7,9,0,0,0
true_MIRAI,18,0,36,0,2405,0,4,0
true_RECON,5865,0,1,0,0,2368,31,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,12,0,0,0,0,1,0,0
