,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2440,0,1,0,0,145,24,0
true_BRUTEFORCE,93,0,0,0,0,17,0,0
true_DDOS,1228,0,140152,1784,682,99,5,1
true_DOS,134,0,3870,384,444,3,1,0
true_MIRAI,91,0,298,0,22975,0,28,0
true_RECON,95,0,0,0,0,34,0,0
true_SPOOFING,1304,0,1,0,0,182,198,0
true_WEB,3,0,0,0,0,1,1,0
