,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5876,0,0,0,0,680,84,0
true_BRUTEFORCE,24,0,0,0,0,9,0,0
true_DDOS,10,0,15708,523,62,7,0,0
true_DOS,6,0,1508,334,201,2,0,0
true_MIRAI,1,0,19,0,1984,0,6,0
true_RECON,476,0,0,0,0,370,2,0
true_SPOOFING,171,0,0,0,0,51,43,0
true_WEB,103,0,0,0,0,57,8,0
