,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6228,0,0,0,0,337,75,0
true_BRUTEFORCE,24,0,0,0,0,9,0,0
true_DDOS,110,0,15904,224,65,7,0,0
true_DOS,58,0,1623,168,200,2,0,0
true_MIRAI,11,0,27,0,1966,0,6,0
true_RECON,631,0,0,0,0,216,1,0
true_SPOOFING,190,0,0,0,0,35,40,0
true_WEB,127,0,0,0,0,34,7,0
