,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3552,0,0,0,0,590,56,0
true_BRUTEFORCE,31,0,0,0,0,19,0,0
true_DDOS,276,0,124983,3465,562,82,1,0
true_DOS,265,0,23424,4334,2725,16,2,0
true_MIRAI,14,0,101,3,9880,0,10,0
true_RECON,1190,0,0,0,0,1412,23,0
true_SPOOFING,1263,0,0,1,0,351,251,0
true_WEB,51,0,0,0,0,40,4,0
