Round,client_1,client_2,client_3,client_4,client_5
1,0.2456564076048546,0.261741479058728,0.24801179260292971,0.2453158215243153,0.25141274537227837
2,0.25090320345500755,0.2661444760667886,0.25580924600866284,0.2502376897963069,0.25055537932962535
3,0.2737808602050771,0.2904403588519848,0.27913135640850284,0.274009518760399,0.2711092998960138
4,0.3059799964836222,0.3252698395317543,0.31110343120866757,0.30885707680636587,0.30359867687405656
5,0.3205502715998407,0.3407393466323598,0.3217554295689691,0.32096553290110713,0.31523032600679873
6,0.32090986427094376,0.3399009439703586,0.3244642464765042,0.3222517114915602,0.3171130814965013
7,0.3221992564938353,0.34279597207742557,0.31665973530027414,0.32460289423965843,0.31877625902525025
8,0.33115536069736073,0.3500423766457607,0.3262702513974481,0.331164305767133,0.3234943935058683
9,0.32777471696048216,0.34523074098425066,0.3231794603002849,0.3284442557880549,0.3227690303553965
10,0.3160071107605229,0.33305464103740495,0.30942435031445714,0.3164299407164982,0.3138366554846922
11,0.3204708933810535,0.3396011476576395,0.3178424953851421,0.3220994598670886,0.3218938117378964
12,0.33026099540467846,0.34806010170133705,0.3250986874789725,0.33105268319695846,0.3268541810590569
13,0.33267773796964706,0.34968431944500555,0.3276241940876714,0.3327568172062943,0.3251705171293627
14,0.3371097903787428,0.35760699605159496,0.33365069282037724,0.33925298804762527,0.3339075433935173
15,0.33257014760232767,0.35097074492061203,0.32730441588916426,0.33240316345546317,0.3275508274400793
16,0.3277456168864741,0.3465219007827024,0.32332890617417775,0.32802867724546925,0.3235484620982507
17,0.3322658464225667,0.35187321798860444,0.32716762844899355,0.33454000621819435,0.32896280528476923
18,0.328280558592623,0.34991561993533576,0.32204763206368947,0.3283194583058185,0.3238413535040171
19,0.3316063863705172,0.34851771520213537,0.32283751817030326,0.3325668528231914,0.32837521836486017
20,0.33099785599649045,0.3481148088372841,0.32890721058113626,0.32803016647384003,0.32862482606063204
21,0.32924688842113536,0.3479233404519253,0.32195366935331327,0.3308398638914563,0.3242772653507412
22,0.3359110245668545,0.3546857915374353,0.33012586089216733,0.3417882952101781,0.33693302496062993
23,0.3444786599755816,0.36035507949837964,0.3349949382119738,0.3470260153963145,0.3405221996604253
24,0.3397066409721524,0.35731784770865943,0.33447136494987917,0.34285452708473857,0.33579947118013315
25,0.3410342621616536,0.3548387817974031,0.3309890581724969,0.3417159327649786,0.3354176560069245
26,0.3475847409907396,0.36582748781288943,0.34352177931890315,0.3495448456738142,0.34519042908686715
27,0.333329561528778,0.351428915474413,0.32683054195760475,0.3372970030808727,0.3310553172214636
28,0.3395492850572068,0.36260676965054955,0.332576886243443,0.34344550367046517,0.33837973081392203
29,0.33639886454830037,0.3522175730364,0.3338370701045973,0.33906429328901705,0.3328141075900043
30,0.34880624238739927,0.36615474500364864,0.34427092478710214,0.34976959868211416,0.3445606204230104
