,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4114,0,0,0,34,50,0
true_DDOS,65,123693,5275,270,26,38,2
true_DOS,43,22324,8326,53,8,12,0
true_MIRAI,4,109,5,9877,0,13,0
true_RECON,2135,0,0,0,385,104,1
true_SPOOFING,1510,0,0,0,27,328,1
true_WEB,129,0,0,0,2,13,1
