,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2985,0,0,0,24,43,1
true_DDOS,93,76002,4646,267,37,8,1
true_DOS,69,14095,5572,1642,5,0,0
true_MIRAI,21,167,8,15922,0,33,0
true_RECON,5073,0,0,0,987,174,10
true_SPOOFING,779,0,0,0,12,173,0
true_WEB,11,0,0,0,0,3,0
