,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3567,0,0,0,19,45,0
true_DDOS,53,46155,2855,167,26,0,0
true_DOS,228,48167,18941,5800,31,5,1
true_MIRAI,1,11,0,862,0,0,0
true_RECON,122,0,0,0,25,5,0
true_SPOOFING,1340,0,0,0,31,302,2
true_WEB,96,0,0,0,1,4,1
