,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4129,0,0,0,31,38,0
true_DDOS,1357,124672,2725,540,74,1,0
true_DOS,819,23531,3700,2691,23,2,0
true_MIRAI,43,115,1,9839,0,10,0
true_RECON,2249,0,0,0,336,40,0
true_SPOOFING,1557,0,0,0,19,290,0
true_WEB,135,0,0,0,2,8,0
