,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3578,0,0,0,15,38,0
true_DDOS,512,47495,998,223,28,0,0
true_DOS,2071,55728,8709,6625,35,5,0
true_MIRAI,3,14,0,857,0,0,0
true_RECON,130,0,0,0,20,2,0
true_SPOOFING,1391,0,0,0,21,263,0
true_WEB,98,0,0,0,0,4,0
