,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2992,0,0,0,17,42,2
true_DDOS,145,78311,2258,294,37,8,1
true_DOS,123,16197,3192,1866,5,0,0
true_MIRAI,24,195,5,15894,0,33,0
true_RECON,5228,0,0,0,824,177,15
true_SPOOFING,781,0,0,0,11,172,0
true_WEB,11,0,0,0,0,3,0
