round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1,personalized_loss,personalized_accuracy,personalized_balanced_accuracy,personalized_precision,personalized_recall,personalized_f1
1,1,306280,0.3589230179786682,0.9318727961342562,0.443506988928871,0.3813349712791264,0.443506988928871,0.3579555562014594,,,,,,
1,2,29801,0.8399575352668762,0.44860910707694374,0.38546018647626823,0.3887404862849042,0.38546018647626823,0.2105007739216308,,,,,,
1,3,176718,0.36132729053497314,0.9174730361366698,0.3900980029965486,0.39383677342548085,0.3900980029965486,0.3144054853307042,,,,,,
1,4,103193,1.1911557912826538,0.11671334295930925,0.38538665339649625,0.2743216716615071,0.38538665339649625,0.07631669507649236,,,,,,
1,5,28325,0.6074548363685608,0.8420829655781112,0.39538510744153776,0.44260848798334496,0.39538510744153776,0.38552065722602413,,,,,,
2,1,306280,0.3595362901687622,0.9352716468590832,0.4581594966678319,0.38431236003086505,0.4581594966678319,0.37291960833465726,,,,,,
2,2,29801,0.7936529517173767,0.45656186034025703,0.39826075409164163,0.39055198584491646,0.39826075409164163,0.21918801305643767,,,,,,
2,3,176718,0.3674209415912628,0.9200194660419425,0.4068799836722663,0.3983289981079507,0.4068799836722663,0.3244961330080606,,,,,,
2,4,103193,1.0991021394729614,0.12547362708710863,0.4100840259140023,0.27705402634907517,0.4100840259140023,0.0853924315252212,,,,,,
2,5,28325,0.5898172855377197,0.8397528684907326,0.4075318254437531,0.4458814193264704,0.4075318254437531,0.3955492553187246,,,,,,
3,1,306280,0.3753630220890045,0.9443091289016586,0.46285933501953086,0.3975809719310476,0.46285933501953086,0.38252963563225423,,,,,,
3,2,29801,0.7442294359207153,0.4923324720646958,0.4106513056388495,0.39822455750642205,0.4106513056388495,0.24547355698697093,,,,,,
3,3,176718,0.38123804330825806,0.9311784877601602,0.4179753473116831,0.41113372574316587,0.4179753473116831,0.3585716034013101,,,,,,
3,4,103193,0.9919653534889221,0.17876212533795896,0.41480896583873583,0.2787000162321249,0.41480896583873583,0.10766075825560964,,,,,,
