,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5536,0,0,0,0,1029,75,0
true_BRUTEFORCE,16,0,0,0,0,17,0,0
true_DDOS,84,0,16078,75,66,7,0,0
true_DOS,50,0,1736,62,201,2,0,0
true_MIRAI,8,0,21,0,1975,0,6,0
true_RECON,426,0,0,0,0,421,1,0
true_SPOOFING,169,0,0,0,0,55,41,0
true_WEB,90,0,0,0,0,70,8,0
