,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,408,0,0,0,0,37,2,0
true_BRUTEFORCE,14,0,0,0,0,17,0,0
true_DDOS,20,0,9207,185,40,2,0,0
true_DOS,459,0,70026,10427,8047,50,7,0
true_MIRAI,0,0,9,0,626,0,1,0
true_RECON,40,0,0,0,0,18,2,0
true_SPOOFING,2463,0,0,0,0,572,428,0
true_WEB,56,0,0,0,0,28,2,0
