round,client_id,class,feature,class_shap_value
1,4,BENIGN,Number,0.013567587689612992
1,4,BENIGN,Variance,0.32417194000445304
1,5,BENIGN,Header_Length,0.0006409527992019548
1,5,BENIGN,Protocol Type,3.6792670112717475e-05
1,5,BENIGN,Time_To_Live,0.17448898461625503
1,5,BENIGN,Rate,8.100220968856319e-05
1,5,BENIGN,fin_flag_number,1.2730624763790388e-05
1,5,BENIGN,syn_flag_number,0.0040822310255407505
1,5,BENIGN,rst_flag_number,3.3909269257392795e-06
1,5,BENIGN,psh_flag_number,1.4174073930028896e-05
1,5,BENIGN,ack_flag_number,0.03073397946773184
1,5,BENIGN,ece_flag_number,0.0
1,5,BENIGN,cwr_flag_number,0.0
1,5,BENIGN,ack_count,0.0007028455760519136
1,5,BENIGN,syn_count,0.002951371240601475
1,5,BENIGN,fin_count,0.0011579960688095526
1,5,BENIGN,rst_count,0.0004467696375286323
1,5,BENIGN,HTTP,3.714607554883287e-08
1,5,BENIGN,HTTPS,8.149047914756125e-05
1,5,BENIGN,DNS,5.322258034379246e-06
1,5,BENIGN,Telnet,0.0
1,5,BENIGN,SMTP,0.0
1,5,BENIGN,SSH,0.0
1,5,BENIGN,IRC,0.0
1,5,BENIGN,TCP,0.00021620430911184485
1,5,BENIGN,UDP,0.0012954920141908133
1,5,BENIGN,DHCP,0.0
1,5,BENIGN,ARP,8.473517562590516e-06
1,5,BENIGN,ICMP,2.622892284449563e-05
1,5,BENIGN,IGMP,0.0
1,5,BENIGN,IPv,3.66514628369341e-06
1,5,BENIGN,LLC,1.8388257190526947e-06
1,5,BENIGN,Tot sum,0.12979155968496342
1,5,BENIGN,Min,0.0017262218140558616
1,5,BENIGN,Max,0.0006589886106667109
1,5,BENIGN,AVG,0.009423864947166294
1,5,BENIGN,Std,0.005709673033561557
1,5,BENIGN,Tot size,0.010271762439515442
1,5,BENIGN,IAT,0.009629935101111186
1,5,BENIGN,Number,0.014289973652194022
1,5,BENIGN,Variance,0.16818739681039005
1,2,BRUTEFORCE,Header_Length,7.577578433171084e-06
1,2,BRUTEFORCE,Protocol Type,1.1637762763250236e-06
1,2,BRUTEFORCE,Time_To_Live,2.617184345456991e-05
1,2,BRUTEFORCE,Rate,5.601972879709649e-06
1,2,BRUTEFORCE,fin_flag_number,2.08167076086313e-06
1,2,BRUTEFORCE,syn_flag_number,9.054163694486306e-05
1,2,BRUTEFORCE,rst_flag_number,1.522714757840049e-07
1,2,BRUTEFORCE,psh_flag_number,2.3643220784269616e-06
1,2,BRUTEFORCE,ack_flag_number,0.0023885730332949607
1,2,BRUTEFORCE,ece_flag_number,0.0
1,2,BRUTEFORCE,cwr_flag_number,0.0
1,2,BRUTEFORCE,ack_count,2.7098644072509614e-05
1,2,BRUTEFORCE,syn_count,6.198614169363736e-05
1,2,BRUTEFORCE,fin_count,4.52357459550079e-05
1,2,BRUTEFORCE,rst_count,7.208091517441062e-05
1,2,BRUTEFORCE,HTTP,0.0
1,2,BRUTEFORCE,HTTPS,2.369254858747283e-06
1,2,BRUTEFORCE,DNS,9.134760688752491e-12
1,2,BRUTEFORCE,Telnet,0.0
1,2,BRUTEFORCE,SMTP,0.0
1,2,BRUTEFORCE,SSH,1.8514786361834013e-07
1,2,BRUTEFORCE,IRC,0.0
1,2,BRUTEFORCE,TCP,1.2461493468007844e-06
1,2,BRUTEFORCE,UDP,1.5275254186830623e-05
1,2,BRUTEFORCE,DHCP,0.0
1,2,BRUTEFORCE,ARP,1.0878207820988472e-07
1,2,BRUTEFORCE,ICMP,8.987163865707693e-09
1,2,BRUTEFORCE,IGMP,0.0
1,2,BRUTEFORCE,IPv,2.5725116366802358e-08
1,2,BRUTEFORCE,LLC,3.712941089393379e-08
1,2,BRUTEFORCE,Tot sum,0.01862021593647114
1,2,BRUTEFORCE,Min,2.699731999200594e-05
1,2,BRUTEFORCE,Max,4.5369953056706436e-05
1,2,BRUTEFORCE,AVG,0.0009290444060752634
1,2,BRUTEFORCE,Std,0.00033357405809510967
1,2,BRUTEFORCE,Tot size,0.0014518099123961292
1,2,BRUTEFORCE,IAT,0.0006334759466028572
1,2,BRUTEFORCE,Number,0.0011759279825156455
1,2,BRUTEFORCE,Variance,0.004714091811911203
1,3,BRUTEFORCE,Header_Length,3.5522594747305905e-05
1,3,BRUTEFORCE,Protocol Type,8.934711968722198e-07
1,3,BRUTEFORCE,Time_To_Live,0.0006275873660683828
1,3,BRUTEFORCE,Rate,4.948409370939544e-05
1,3,BRUTEFORCE,fin_flag_number,3.897942330205462e-06
1,3,BRUTEFORCE,syn_flag_number,0.0005776027264573713
1,3,BRUTEFORCE,rst_flag_number,1.115412045726849e-06
1,3,BRUTEFORCE,psh_flag_number,1.111320639732294e-06
1,3,BRUTEFORCE,ack_flag_number,0.004237439270764298
1,3,BRUTEFORCE,ece_flag_number,0.0
1,3,BRUTEFORCE,cwr_flag_number,0.0
1,3,BRUTEFORCE,ack_count,0.0005036781181352978
1,3,BRUTEFORCE,syn_count,0.0012392795070354623
1,3,BRUTEFORCE,fin_count,2.7978329179290107e-05
1,3,BRUTEFORCE,rst_count,0.0003761113376640424
1,3,BRUTEFORCE,HTTP,9.238738130079583e-09
1,3,BRUTEFORCE,HTTPS,5.560234806356589e-07
1,3,BRUTEFORCE,DNS,1.3196933632692032e-08
1,3,BRUTEFORCE,Telnet,0.0
1,3,BRUTEFORCE,SMTP,0.0
1,3,BRUTEFORCE,SSH,2.8095240850234403e-06
1,3,BRUTEFORCE,IRC,0.0
1,3,BRUTEFORCE,TCP,9.36366832944291e-06
1,3,BRUTEFORCE,UDP,7.446651715178331e-05
1,3,BRUTEFORCE,DHCP,0.0
1,3,BRUTEFORCE,ARP,7.83041618413749e-06
