,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2332,0,0,0,0,245,32,1
true_BRUTEFORCE,83,0,0,0,0,25,2,0
true_DDOS,288,0,140723,2148,686,100,4,2
true_DOS,30,0,3914,441,447,3,1,0
true_MIRAI,35,0,226,1,23102,0,28,0
true_RECON,74,0,0,0,0,55,0,0
true_SPOOFING,1226,0,1,0,0,243,215,0
true_WEB,3,0,0,0,0,1,1,0
