,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2375,0,1,0,0,209,25,0
true_BRUTEFORCE,80,0,0,0,0,29,1,0
true_DDOS,481,0,138265,4403,695,102,4,1
true_DOS,55,0,3686,643,448,3,1,0
true_MIRAI,48,0,245,4,23068,0,27,0
true_RECON,80,0,0,0,0,49,0,0
true_SPOOFING,1247,0,0,1,0,234,203,0
true_WEB,2,0,0,0,0,2,1,0
