,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2381,0,1,0,0,212,16,0
true_BRUTEFORCE,97,0,0,0,0,13,0,0
true_DDOS,5923,0,136993,340,593,102,0,0
true_DOS,231,0,4072,89,440,3,1,0
true_MIRAI,255,0,584,0,22533,0,20,0
true_RECON,102,0,0,0,0,27,0,0
true_SPOOFING,1317,0,1,0,0,256,111,0
true_WEB,4,0,0,0,0,0,1,0
