client_id,feature,server_shap,client_shap,absolute_difference
2,Number,0.0010641818029051473,0.006945935596735353,0.005881753793830206
2,Variance,0.05699135345395973,0.16877031452895608,0.11177896107499635
3,Header_Length,0.002627518668135147,0.0026128562778102273,1.4662390324919877e-05
3,Protocol Type,0.0004092935244134951,0.00029927145653349085,0.00011002206788000423
3,Time_To_Live,0.004077931873897251,0.010652920029830426,0.006574988155933175
3,Rate,0.0004023156871003551,0.00030402848121295894,9.828720588739618e-05
3,fin_flag_number,4.0076062223550647e-05,3.5054928867026854e-05,5.021133356523793e-06
3,syn_flag_number,0.0035289043353227633,0.012223966959868448,0.008695062624545684
3,rst_flag_number,1.0039902116993977e-05,8.898968072579065e-06,1.140934044414912e-06
3,psh_flag_number,5.5621067339156564e-05,5.3525366816576524e-05,2.0957005225800406e-06
3,ack_flag_number,0.003409782238318839,0.008468829525893541,0.0050590472875747024
3,ece_flag_number,0.0,0.0,0.0
3,cwr_flag_number,0.0,0.0,0.0
3,ack_count,0.0029279157255156086,0.0030483538905505367,0.00012043816503492805
3,syn_count,0.003706049209523428,0.013207445043240718,0.00950139583371729
3,fin_count,0.008977181362557683,0.006247652912831381,0.0027295284497263015
3,rst_count,0.0036856586940901413,0.002948369996936562,0.0007372886971535792
3,HTTP,4.651722080832522e-06,9.080080846501915e-06,4.428358765669393e-06
3,HTTPS,3.58757838423919e-05,8.531983205679883e-06,2.7343800636712014e-05
3,DNS,3.227432865250606e-07,4.617404924197876e-06,4.2946616376728154e-06
3,Telnet,0.0,0.0,0.0
3,SMTP,0.0,0.0,0.0
3,SSH,0.0,3.8991390738374323e-08,3.8991390738374323e-08
3,IRC,0.0,0.0,0.0
3,TCP,0.0010607872613194707,0.0010457869526160762,1.5000308703394484e-05
3,UDP,0.012497785662926253,0.011805175301978242,0.0006926103609480108
3,DHCP,3.095210183133435e-08,0.0,3.095210183133435e-08
3,ARP,2.855359712589946e-07,5.1509806314035e-06,4.865444660144505e-06
3,ICMP,0.0002099717435120357,0.00017826222589968773,3.1709517612347966e-05
3,IGMP,0.0,9.012824762066884e-08,9.012824762066884e-08
3,IPv,2.1392050293403643e-07,8.321772103210531e-07,6.182567073870166e-07
3,LLC,1.3294025426585709e-07,2.425065462884618e-06,2.292125208618761e-06
3,Tot sum,0.08696625464072127,0.18874816963787566,0.10178191499715439
3,Min,0.0046764790993798966,0.008964139934298397,0.0042876608349185
3,Max,0.0037762391569036557,0.010573571890964927,0.0067973327340612715
3,AVG,0.07464789175703107,0.1630351024621092,0.08838721070507813
3,Std,0.009843910859809029,0.03490400854957442,0.025060097689765394
3,Tot size,0.05475370806515501,0.13250869280584537,0.07775498474069037
3,IAT,0.0018477492307721831,0.023545625615832934,0.021697876385060752
3,Number,0.0010641818029051473,0.004589331417069076,0.0035251496141639285
3,Variance,0.05699135345395973,0.15921983325315522,0.1022284797991955
4,Header_Length,0.002627518668135147,0.005641197500799255,0.003013678832664108
4,Protocol Type,0.0004092935244134951,0.000484383556208487,7.509003179499192e-05
4,Time_To_Live,0.004077931873897251,0.03546948267331628,0.03139155079941903
4,Rate,0.0004023156871003551,0.0008516061769855755,0.00044929048988522036
4,fin_flag_number,4.0076062223550647e-05,5.0384626898277346e-05,1.03085646747267e-05
4,syn_flag_number,0.0035289043353227633,0.011248386884649618,0.007719482549326855
4,rst_flag_number,1.0039902116993977e-05,1.9917173899841605e-05,9.877271782847628e-06
4,psh_flag_number,5.5621067339156564e-05,7.718139817480818e-06,4.7902927521675746e-05
4,ack_flag_number,0.003409782238318839,0.008775500615502096,0.005365718377183257
4,ece_flag_number,0.0,0.0,0.0
4,cwr_flag_number,0.0,0.0,0.0
4,ack_count,0.0029279157255156086,0.0006655997092201993,0.0022623160162954094
4,syn_count,0.003706049209523428,0.011552955930922336,0.007846906721398908
4,fin_count,0.008977181362557683,0.010256983315119024,0.0012798019525613411
4,rst_count,0.0036856586940901413,0.0032189364383157226,0.0004667222557744187
4,HTTP,4.651722080832522e-06,6.372172697487937e-06,1.720450616655415e-06
4,HTTPS,3.58757838423919e-05,0.0003670675767684312,0.0003311917929260393
4,DNS,3.227432865250606e-07,2.3952488717782216e-06,2.072505585253161e-06
4,Telnet,0.0,0.0,0.0
4,SMTP,0.0,0.0,0.0
4,SSH,0.0,1.6318919620061935e-07,1.6318919620061935e-07
4,IRC,0.0,0.0,0.0
4,TCP,0.0010607872613194707,0.0023251296529387218,0.001264342391619251
4,UDP,0.012497785662926253,0.01957540358091947,0.0070776179179932175
4,DHCP,3.095210183133435e-08,1.4958398963926811e-09,2.945626193494167e-08
4,ARP,2.855359712589946e-07,5.283382957088634e-06,4.9978469858296394e-06
4,ICMP,0.0002099717435120357,0.0001770380676146524,3.29336758973833e-05
4,IGMP,0.0,3.0135186079860435e-08,3.0135186079860435e-08
4,IPv,2.1392050293403643e-07,3.0961980424848438e-06,2.882277539550807e-06
4,LLC,1.3294025426585709e-07,3.1641757027855988e-06,3.0312354485197417e-06
4,Tot sum,0.08696625464072127,0.305896079150898,0.21892982451017673
4,Min,0.0046764790993798966,0.014682572756075008,0.010006093656695112
4,Max,0.0037762391569036557,0.007479333731780002,0.0037030945748763467
4,AVG,0.07464789175703107,0.1655385229188141,0.09089063116178303
4,Std,0.009843910859809029,0.02677126045832665,0.01692734959851762
4,Tot size,0.05475370806515501,0.14193344346149386,0.08717973539633886
4,IAT,0.0018477492307721831,0.04150218300984516,0.039654433779072976
4,Number,0.0010641818029051473,0.007295206848701241,0.006231025045796094
4,Variance,0.05699135345395973,0.10675425510530659,0.04976290165134686
5,Header_Length,0.002627518668135147,0.0032090814356271927,0.0005815627674920455
5,Protocol Type,0.0004092935244134951,0.00028416780500351013,0.00012512571940998495
5,Time_To_Live,0.004077931873897251,0.04573700746464198,0.04165907559074473
5,Rate,0.0004023156871003551,0.0010002907884175238,0.0005979751013171687
5,fin_flag_number,4.0076062223550647e-05,6.30210769569567e-05,2.294501473340605e-05
5,syn_flag_number,0.0035289043353227633,0.009731404621081196,0.006202500285758432
5,rst_flag_number,1.0039902116993977e-05,2.7827756828655013e-05,1.7787854711661036e-05
5,psh_flag_number,5.5621067339156564e-05,5.019437568146894e-05,5.4266916576876245e-06
5,ack_flag_number,0.003409782238318839,0.013628858249413156,0.010219076011094317
5,ece_flag_number,0.0,0.0,0.0
5,cwr_flag_number,0.0,0.0,0.0
5,ack_count,0.0029279157255156086,0.0033439518626217964,0.0004160361371061878
5,syn_count,0.003706049209523428,0.006178655574245795,0.002472606364722367
5,fin_count,0.008977181362557683,0.012749558977335693,0.00377237761477801
5,rst_count,0.0036856586940901413,0.003085345579646148,0.0006003131144439932
5,HTTP,4.651722080832522e-06,3.680464840748139e-06,9.71257240084383e-07
5,HTTPS,3.58757838423919e-05,0.000290208787590912,0.0002543330037485201
5,DNS,3.227432865250606e-07,4.357432772930659e-06,4.034689486405598e-06
5,Telnet,0.0,0.0,0.0
5,SMTP,0.0,0.0,0.0
5,SSH,0.0,4.5071394283446864e-07,4.5071394283446864e-07
5,IRC,0.0,0.0,0.0
5,TCP,0.0010607872613194707,0.0014709575131615156,0.0004101702518420449
5,UDP,0.012497785662926253,0.013222892198183376,0.000725106535257123
5,DHCP,3.095210183133435e-08,0.0,3.095210183133435e-08
5,ARP,2.855359712589946e-07,5.228501878846297e-06,4.942965907587302e-06
5,ICMP,0.0002099717435120357,0.0003261189982828483,0.00011614725477081259
