,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3819,0,0,0,0,329,50,0
true_BRUTEFORCE,35,0,0,0,0,15,0,0
true_DDOS,196,0,126024,2508,558,82,1,0
true_DOS,178,0,24361,3483,2726,16,2,0
true_MIRAI,11,0,103,0,9884,0,10,0
true_RECON,1497,0,0,0,0,1117,11,0
true_SPOOFING,1347,0,1,0,0,286,232,0
true_WEB,59,0,0,0,0,32,4,0
