,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6,0,0,0,0,1,0,0
true_BRUTEFORCE,7,0,0,0,0,1,0,0
true_DDOS,275,0,5671,17,32,9,0,0
true_DOS,674,0,12441,318,1299,6,1,0
true_MIRAI,94,0,161,0,7265,0,6,0
true_RECON,110,0,0,0,0,35,2,0
true_SPOOFING,996,0,1,0,0,227,74,0
true_WEB,62,0,0,0,0,9,1,0
