,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3843,0,0,0,0,322,33,0
true_BRUTEFORCE,45,0,0,0,0,5,0,0
true_DDOS,5292,0,123259,265,469,84,0,0
true_DOS,1470,0,25982,615,2680,17,2,0
true_MIRAI,115,0,229,0,9655,0,9,0
true_RECON,1946,0,0,0,0,672,7,0
true_SPOOFING,1439,0,1,0,1,292,133,0
true_WEB,82,0,0,0,0,9,4,0
