,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2334,0,1,0,0,249,26,0
true_BRUTEFORCE,76,0,0,0,0,33,1,0
true_DDOS,1135,0,140019,2030,662,98,6,1
true_DOS,125,0,3876,387,444,3,1,0
true_MIRAI,86,0,334,2,22945,0,25,0
true_RECON,81,0,0,0,0,48,0,0
true_SPOOFING,1236,0,0,1,0,238,210,0
true_WEB,2,0,0,0,0,2,1,0
