,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5899,0,0,0,0,661,80,0
true_BRUTEFORCE,20,0,0,0,0,13,0,0
true_DDOS,104,0,15886,249,64,7,0,0
true_DOS,56,0,1608,186,199,2,0,0
true_MIRAI,11,0,28,0,1966,0,5,0
true_RECON,556,0,0,0,0,290,2,0
true_SPOOFING,181,0,0,0,0,43,41,0
true_WEB,111,0,0,0,0,49,8,0
