,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2130,0,1,0,0,454,25,0
true_BRUTEFORCE,69,0,0,0,0,40,1,0
true_DDOS,370,0,140916,1875,682,103,3,2
true_DOS,41,0,3933,412,446,3,1,0
true_MIRAI,40,0,236,3,23088,0,25,0
true_RECON,54,0,0,0,0,75,0,0
true_SPOOFING,1151,0,0,1,0,325,208,0
true_WEB,1,0,0,0,0,3,1,0
