,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,0,386,3781,0,0,0,0,31
true_BRUTEFORCE,0,4,46,0,0,0,0,0
true_DDOS,723,28294,19317,0,39922,16602,24038,473
true_DOS,183,7315,7296,0,5986,5891,3472,623
true_MIRAI,0,0,9999,0,0,0,0,9
true_RECON,0,596,2026,0,0,0,0,3
true_SPOOFING,0,245,1492,0,0,0,0,129
true_WEB,0,7,84,0,0,0,0,4
