,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5666,0,0,0,0,889,85,0
true_BRUTEFORCE,23,0,0,0,0,10,0,0
true_DDOS,17,0,15680,544,62,7,0,0
true_DOS,12,0,1492,344,201,2,0,0
true_MIRAI,1,0,19,0,1984,0,6,0
true_RECON,424,0,0,0,0,422,2,0
true_SPOOFING,168,0,0,0,0,54,43,0
true_WEB,99,0,0,0,0,61,8,0
