,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3414,0,0,0,0,735,49,0
true_BRUTEFORCE,26,0,0,0,0,24,0,0
true_DDOS,295,0,126693,1730,567,83,1,0
true_DOS,284,0,24995,2749,2720,16,2,0
true_MIRAI,13,0,112,0,9872,1,10,0
true_RECON,1028,0,0,0,0,1587,10,0
true_SPOOFING,1237,0,0,1,0,401,227,0
true_WEB,40,0,0,0,0,51,4,0
