,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,409,0,0,0,0,36,2,0
true_BRUTEFORCE,23,0,0,0,0,8,0,0
true_DDOS,427,0,8976,13,36,2,0,0
true_DOS,4378,0,74856,1810,7911,56,5,0
true_MIRAI,9,0,11,0,615,0,1,0
true_RECON,48,0,0,0,0,10,2,0
true_SPOOFING,2683,0,0,0,0,556,224,0
true_WEB,77,0,0,0,0,9,0,0
