round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,306280,0.46372345089912415,0.9002971137521223,0.4348841562105115,0.34251164154836083,0.4348841562105115,0.27228556245420293
1,2,29801,1.346678614616394,0.4345156202811986,0.3862836762613484,0.15828016925050395,0.3862836762613484,0.18940128267419862
1,3,176718,0.4797852039337158,0.8946570241854254,0.38053802041700974,0.26933000485856506,0.38053802041700974,0.3037067190096222
1,4,103193,2.030614137649536,0.09424088843235491,0.37525215368731313,0.029417156678287818,0.37525215368731313,0.05352019760656723
1,5,28325,0.6715040802955627,0.8377758164165932,0.3793085768413811,0.36202095181903865,0.3793085768413811,0.3446641529664407
2,1,306280,0.2021828144788742,0.9570001305994514,0.48341327795270655,0.37465437718204775,0.48341327795270655,0.3848237630823899
2,2,29801,1.206356167793274,0.45340760377168554,0.4249249310749202,0.2600124484443952,0.4249249310749202,0.20557442894581598
2,3,176718,0.23928998410701752,0.9368089272173745,0.4296547212522363,0.32604633867019217,0.4296547212522363,0.3449077013481149
2,4,103193,1.9126615524291992,0.10743945810277829,0.41495557784635095,0.16225653577208077,0.41495557784635095,0.0759871637658922
2,5,28325,0.451997846364975,0.8598764342453663,0.4235250055327301,0.39219752853995316,0.4235250055327301,0.39223772191726486
3,1,306280,0.20549537241458893,0.9610258586913935,0.4920894407375452,0.3869617241417039,0.4920894407375452,0.4002493692741634
3,2,29801,0.9833118915557861,0.46391060702660986,0.4261849018699539,0.2718125692023801,0.4261849018699539,0.21187426127719794
3,3,176718,0.2303520143032074,0.9407077943390034,0.4378112239859799,0.3439720904065079,0.4378112239859799,0.3551274671883683
3,4,103193,1.5204652547836304,0.12677216477861872,0.4226127551188047,0.16484231865228602,0.4226127551188047,0.0839752454133412
3,5,28325,0.3965815007686615,0.8659488084730803,0.42876536296710677,0.4246751228653405,0.42876536296710677,0.4036928372122327
4,1,306280,0.1958528310060501,0.9646304035523051,0.49638433599096443,0.4012894214664812,0.49638433599096443,0.4173020862693092
4,2,29801,0.9245186448097229,0.4781047615851817,0.4329341419944853,0.36581684636792833,0.4329341419944853,0.22395532205093643
4,3,176718,0.21967190504074097,0.9443293835376136,0.44325229421248563,0.3701381504699223,0.44325229421248563,0.36288584866499085
4,4,103193,1.4205788373947144,0.15140561859816073,0.4347610571171357,0.2692284324940521,0.4347610571171357,0.09480840590897338
4,5,28325,0.375270277261734,0.86954986760812,0.4346284279243578,0.43797350903026516,0.4346284279243578,0.4133916551089386
5,1,306280,0.17168626189231873,0.9726818597361891,0.5014463991583293,0.4284653487614956,0.5014463991583293,0.44425422021818944
5,2,29801,0.9037229418754578,0.48427905103855573,0.44256318408297324,0.4078976614289083,0.44256318408297324,0.23916947804663047
5,3,176718,0.198166161775589,0.950650188435813,0.45864129291497363,0.45588736399686414,0.45864129291497363,0.3790049218639986
5,4,103193,1.3976644277572632,0.15821809618869498,0.4414098175721203,0.2913598581782776,0.4414098175721203,0.10941247612807498
5,5,28325,0.3622179925441742,0.8725507502206531,0.4464989614604937,0.5168465063560286,0.4464989614604937,0.4307186035889392
6,1,306280,0.18076655268669128,0.9737788951286405,0.5124787987754181,0.44386776989855425,0.5124787987754181,0.46333092367600964
6,2,29801,0.8521345257759094,0.49213113653904234,0.4522589430023414,0.4040862860827168,0.4522589430023414,0.2381769115995012
6,3,176718,0.20505136251449585,0.9501748548534954,0.4623766323486663,0.4499013607606361,0.4623766323486663,0.378562294150001
6,4,103193,1.307700276374817,0.17114532962507148,0.45056661503443146,0.29231756095528727,0.45056661503443146,0.11400317513071953
6,5,28325,0.3661268949508667,0.8673256840247131,0.45373625111436894,0.5069094107533345,0.45373625111436894,0.4309627195328323
7,1,306280,0.17076696455478668,0.9722476165600105,0.5126112045874827,0.46569392686525857,0.5126112045874827,0.4760411563813844
7,2,29801,0.856143593788147,0.5067950739908057,0.4638609912314719,0.41448971205863683,0.4638609912314719,0.268807124768793
7,3,176718,0.19358737766742706,0.9503615930465488,0.4758505073744781,0.4725927810353374,0.4758505073744781,0.40596153224943715
7,4,103193,1.3257794380187988,0.19366623705096275,0.4631853130680951,0.2944707789629728,0.4631853130680951,0.138926591199252
7,5,28325,0.35627979040145874,0.870856134157105,0.46772754217583734,0.5129051582981947,0.46772754217583734,0.45592428328209633
8,1,306280,0.1420411765575409,0.9754799529841974,0.5102390922180314,0.47671694761640093,0.5102390922180314,0.4806435770371432
8,2,29801,0.9457584023475647,0.5004865608536626,0.4577092219872378,0.41424484333152184,0.4577092219872378,0.26079204263079736
8,3,176718,0.17547596991062164,0.9529419753505585,0.4718842074074116,0.4767593521468495,0.4718842074074116,0.40099835370290116
8,4,103193,1.4773300886154175,0.1839562761039993,0.46222229375790846,0.29581346525453667,0.46222229375790846,0.13332199490517568
8,5,28325,0.3412114083766937,0.8759752868490732,0.4639732751400285,0.5298196980835284,0.4639732751400285,0.4562182241118472
9,1,306280,0.16814526915550232,0.973067128118062,0.5087860225804721,0.48110809238547453,0.5087860225804721,0.47971619020083267
9,2,29801,0.8320107460021973,0.5093117680614745,0.45972009644957806,0.418218653661471,0.45972009644957806,0.27356344695534474
9,3,176718,0.19065071642398834,0.9525684989644518,0.47883521405991236,0.4822188273661915,0.47883521405991236,0.41465905374699047
9,4,103193,1.273094892501831,0.19800761679571288,0.46923125641075547,0.2982115216702828,0.46923125641075547,0.14658953508367822
9,5,28325,0.3346708416938782,0.8791879964695498,0.4664535993739963,0.5367234896246965,0.4664535993739963,0.4652680706529869
10,1,306280,0.1540166735649109,0.977438944756432,0.5345620638237317,0.48729626443502116,0.5345620638237317,0.49093001011761134
10,2,29801,0.855567991733551,0.5051843897855777,0.47289061111631053,0.4170545607934892,0.47289061111631053,0.28385775518389333
10,3,176718,0.17926788330078125,0.9551941511334442,0.4871868710053451,0.4862910854652871,0.4871868710053451,0.4291077552929672
10,4,103193,1.330320954322815,0.18640799279020864,0.47566498866878426,0.3001339433074478,0.47566498866878426,0.16017287782553885
10,5,28325,0.33992740511894226,0.8754104148278905,0.4798304548585453,0.5301842090176472,0.4798304548585453,0.472486759448805
