round,client_id,num_examples,size_weight,consensus_alignment,shap_stability,shap_quality,validation_f1,utility_score,utility_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
3,1,1225117,0.47535675512502046,0.9405583453721311,1.0,0.9583908417604918,0.39361188356568344,0.3772340244174481,0.21357398358984847,0.42300020081798606,0.04975510016083717,0.9829339166775499,0.5037370044831357,0.4468549072595414,0.5037370044831357,0.4712355325334645,1,0
3,2,119203,0.04625186923466723,0.9874024638745129,1.0,0.991181724712159,0.29744095647427937,0.29481804023821045,0.16691353168649792,0.07038420172503337,0.4672033488750458,0.8104761585181706,0.4259627295885697,0.39425154667938167,0.4259627295885697,0.4081971613252348,1,0
3,3,706868,0.27427133798789255,0.964522436177457,1.0,0.97516570532422,0.3943368461608307,0.3845437687217549,0.21771245230964353,0.26295956085224276,0.5423420667648315,0.6743512262474677,0.47434095039878227,0.39431012334338467,0.47434095039878227,0.38098804602056824,1,0
3,4,412772,0.16015936316814228,0.9612649514936916,1.0,0.9728854660455841,0.30285100104706236,0.29463933729604297,0.16681235762274035,0.1614899620590619,0.4555096924304962,0.8530520481040381,0.43112036119413616,0.2934640082022519,0.43112036119413616,0.3220325027085571,1,0
3,5,113298,0.04396067448427748,0.9677625301373239,1.0,0.9774337710961267,0.4246393655833216,0.41505685645797286,0.23498767479126972,0.08216607454567593,0.657975971698761,0.6979699911738747,0.49448398470107835,0.4166221072035371,0.49448398470107835,0.40717874151097244,1,0
4,1,1225117,0.47535675512502046,0.9405583453721311,1.0,0.9583908417604918,0.39679834907027745,0.38028790377463667,0.20815870191197872,0.42191714448241213,0.04390630125999451,0.9850235079012668,0.5049113707848292,0.46178798155065504,0.5049113707848292,0.48108171365228813,1,0
4,2,119203,0.04625186923466723,0.9874024638745129,1.0,0.991181724712159,0.31576317972597445,0.3129786930813868,0.17131556862912295,0.07126460911355838,0.41989028453826904,0.8417838327572901,0.43811508961228496,0.4873693954214583,0.43811508961228496,0.4329797205642277,1,0
4,3,706868,0.27427133798789255,0.964522436177457,1.0,0.97516570532422,0.40606987333932076,0.3959854144458554,0.21675106946334508,0.26276728428298307,0.47857290506362915,0.6918763227288675,0.48402065298107055,0.4076426006355544,0.48402065298107055,0.396181026822867,1,0
4,4,412772,0.16015936316814228,0.9612649514936916,1.0,0.9728854660455841,0.3115887503723739,0.3031401666205881,0.1659302411536002,0.16131353876523388,0.42793986201286316,0.8718711540511469,0.42891551256418725,0.3052470477802607,0.42891551256418725,0.3375582951230904,1,0
4,5,113298,0.04396067448427748,0.9677625301373239,1.0,0.9774337710961267,0.44455302046463874,0.4345211352449254,0.23784441884195304,0.08273742335581259,0.6227801442146301,0.6933804060017652,0.5035347478734564,0.4300746801554496,0.5035347478734564,0.41473451468302147,1,0
5,1,1225117,0.47535675512502046,0.7636226208427657,0.9079188092475845,0.8069114773642112,0.40236823679077316,0.3246755483932755,0.17960888953869963,0.4162071820077563,0.03879869356751442,0.9873383831787906,0.4994371560591991,0.4867803711493779,0.4994371560591991,0.49159671357782575,5,1
5,2,119203,0.04625186923466723,0.9596479828920776,0.9014161130047471,0.9421784219258784,0.34895182404280567,0.32877487890480744,0.1818766186752853,0.07337681912279084,0.42403924465179443,0.8327237341028825,0.45880030248211356,0.47899083260208103,0.45880030248211356,0.4583727271113546,5,1
5,3,706868,0.27427133798789255,0.9950465066602384,0.9689034578037462,0.9872035920032908,0.4132540696366451,0.40796590195527416,0.2256846965607787,0.2645540097024698,0.437030553817749,0.7022091694111522,0.48406329514237695,0.42146656564852475,0.48406329514237695,0.40051281145740414,5,1
5,4,412772,0.16015936316814228,0.992422009935265,0.9561396728500279,0.9815373088096938,0.318672611881739,0.3127890578577582,0.17303334242355153,0.16273415901922414,0.4322790801525116,0.8674522496680976,0.43024677306532033,0.3063140852972954,0.43024677306532033,0.33895235004373714,5,1
5,5,113298,0.04396067448427748,0.9944305189812245,0.8324166127954031,0.9458263471254781,0.45830342393657997,0.4334754533370348,0.23979645280168482,0.08312783014775896,0.5680608153343201,0.7138217122683143,0.5121974896466279,0.45700474742459407,0.5121974896466279,0.435468812882998,5,1
6,1,1225117,0.47535675512502046,0.7636226208427657,1.0,0.8345358345899359,0.3967494655886369,0.3311016463881241,0.17512440881802266,0.4153102858636209,0.044519681483507156,0.9858299595141701,0.49771050199508327,0.477742587570613,0.49771050199508327,0.4837799871785457,5,0
