,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3569,0,0,0,17,45,0
true_DDOS,56,48070,936,167,27,0,0
true_DOS,283,58179,9348,5325,32,5,1
true_MIRAI,1,10,0,863,0,0,0
true_RECON,122,0,0,0,25,5,0
true_SPOOFING,1348,0,0,0,28,298,1
true_WEB,96,0,0,0,1,4,1
