,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6851,0,0,0,97,14,0
true_DDOS,207,83251,1902,360,48,2,0
true_DOS,140,10806,1793,1244,7,2,0
true_MIRAI,47,230,5,17429,0,2,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3550,0,0,0,276,225,3
true_WEB,349,0,0,0,17,1,1
