,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2985,0,0,0,28,40,0
true_DDOS,552,74619,5471,355,50,7,0
true_DOS,410,13272,5823,1869,9,0,0
true_MIRAI,66,241,2,15811,0,31,0
true_RECON,5138,0,0,0,1007,99,0
true_SPOOFING,815,0,0,0,11,138,0
true_WEB,12,0,0,0,0,2,0
