,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1404,0,0,0,12,18,0
true_DDOS,41,117831,3048,303,57,11,1
true_DOS,0,1585,439,0,1,1,0
true_MIRAI,1,17,1,1097,0,2,0
true_RECON,2427,0,0,0,422,87,13
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
