round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
8,1,128863,0.40342986583709717,0.8592458657644165,0.5218806521518021,0.5839358773768806,0.5218806521518021,0.4851767242561266
8,2,128863,0.6068896651268005,0.5666560610881324,0.511902661625084,0.5710936742773915,0.511902661625084,0.4616997026146087
8,3,128863,0.45525670051574707,0.8018360584496713,0.5056899108407552,0.5836787588512654,0.5056899108407552,0.4681203997320375
8,4,128863,0.3605123460292816,0.9223361244111964,0.5046476376019837,0.44380401774562667,0.5046476376019837,0.3996946177227961
8,5,128863,0.32347577810287476,0.9506142182007248,0.48027861951206224,0.2591002315174378,0.48027861951206224,0.2915476734980183
9,1,128863,0.3905821740627289,0.8651824030171578,0.5148628881247314,0.6022094974319592,0.5148628881247314,0.47902358650904187
9,2,128863,0.6102354526519775,0.5382770849662044,0.5067583398158028,0.6153337571574233,0.5067583398158028,0.4649420382494121
9,3,128863,0.44206443428993225,0.8041873928125218,0.5000750462419212,0.5945353640986326,0.5000750462419212,0.4620501580982334
9,4,128863,0.3403729498386383,0.9405104646019415,0.4987919978899092,0.4492707841965528,0.4987919978899092,0.4050872594209326
9,5,128863,0.30347129702568054,0.9693550514887904,0.471209210759629,0.2600451616030416,0.471209210759629,0.2943503527183003
10,1,128863,0.38550865650177,0.8657566562938935,0.5125137841828139,0.602712996621739,0.5125137841828139,0.47531421922015327
10,2,128863,0.6123948693275452,0.5343349138232076,0.5047761314740243,0.5914933918434703,0.5047761314740243,0.4589397869221183
10,3,128863,0.43121421337127686,0.8044900398097204,0.5002586945477536,0.5971273699016361,0.5002586945477536,0.46315735452563195
10,4,128863,0.33323168754577637,0.9427841971706385,0.4996907901208785,0.4522060257352604,0.4996907901208785,0.4081965197305265
10,5,128863,0.2986753284931183,0.9719702319517627,0.4692328345183734,0.2583166359137808,0.4692328345183734,0.292710854409075
