,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1405,0,0,0,11,18,0
true_DDOS,131,118433,2247,408,61,11,1
true_DOS,5,1614,267,138,1,1,0
true_MIRAI,2,16,1,1098,0,1,0
true_RECON,2457,0,0,0,415,76,1
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
