,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1405,0,0,0,11,18,0
true_DDOS,134,115445,5338,303,60,11,1
true_DOS,5,1456,514,49,1,1,0
true_MIRAI,2,18,1,1095,0,2,0
true_RECON,2448,0,0,0,409,91,1
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
