,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6814,0,0,0,41,107,0
true_DDOS,961,82506,1867,384,49,3,0
true_DOS,407,10554,1778,1244,7,2,0
true_MIRAI,83,207,1,17399,0,23,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3332,0,1,0,51,670,0
true_WEB,348,0,0,0,4,16,0
