,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3566,0,0,0,17,47,1
true_DDOS,27,47068,2007,130,10,13,1
true_DOS,44,52168,20918,9,10,23,1
true_MIRAI,1,11,0,862,0,0,0
true_RECON,122,0,0,0,24,5,1
true_SPOOFING,1334,0,0,0,30,308,3
true_WEB,94,0,0,0,1,4,3
