round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,119710,0.7958073616027832,0.7199231476067163,0.2622927555412877,0.23731887059222603,0.2622927555412877,0.1876047050611951
1,2,119449,1.517927646636963,0.4199449137288717,0.2774595076836729,0.18892320439185314,0.2774595076836729,0.16930008842688973
1,3,149271,0.7063704133033752,0.7420329467880566,0.28005253656441265,0.28460632357968774,0.28005253656441265,0.2517778874133526
1,4,163941,0.8597248792648315,0.6595482521150902,0.26235715069310483,0.21717333125314467,0.26235715069310483,0.18217176284308959
1,5,91947,1.249880075454712,0.4986568349157667,0.2635836042200095,0.21804379181008957,0.2635836042200095,0.1822085048528913
2,1,119710,0.6976350545883179,0.7384345501628936,0.27311278536644723,0.22126757473661107,0.27311278536644723,0.19676184194161422
2,2,119449,1.3068214654922485,0.4385553667255481,0.2881218046292807,0.19827296233600705,0.2881218046292807,0.1786662105227533
2,3,149271,0.6716005802154541,0.7515458461456009,0.2912229231384001,0.2927468553728694,0.2912229231384001,0.26373811574258876
2,4,163941,0.7607417702674866,0.6911815836184969,0.27305085243090393,0.21524176132340386,0.27305085243090393,0.19574889521088518
2,5,91947,1.18960702419281,0.4956768573199778,0.2718161524595894,0.24031118037243188,0.2718161524595894,0.18104680987114136
3,1,119710,0.6329586505889893,0.7482081697435469,0.2931474151819679,0.2521365205007341,0.2931474151819679,0.20152465625060514
3,2,119449,1.1840604543685913,0.4481661629649474,0.3121978249109757,0.22925076081957801,0.3121978249109757,0.19245767069483252
3,3,149271,0.6454799771308899,0.7589149935352479,0.31155342445650486,0.28820037809168747,0.31155342445650486,0.27781509515537844
3,4,163941,0.6963646411895752,0.6943229576493982,0.29446270434020144,0.26290377366385886,0.29446270434020144,0.203109834676165
3,5,91947,1.1410459280014038,0.5168520995791054,0.29266721572505966,0.22394729252912737,0.29266721572505966,0.19195573002449795
4,1,119710,0.5948436856269836,0.7615487427950881,0.2931000740715636,0.24727006955668537,0.2931000740715636,0.2124714628083391
4,2,119449,1.121271014213562,0.5053202622039531,0.3111278336294892,0.2306852973203663,0.3111278336294892,0.20120588751832835
4,3,149271,0.6295918822288513,0.690147449940042,0.31318404259457977,0.2776644193041675,0.31318404259457977,0.2661948625616154
4,4,163941,0.6557731628417969,0.8046614330765336,0.2959004876363621,0.22680206782127,0.2959004876363621,0.22253807601228695
4,5,91947,1.1146842241287231,0.35943532687308993,0.29142779578516537,0.23002782125942206,0.29142779578516537,0.17211577859969368
5,1,119710,0.5814163684844971,0.7644390610642385,0.2950071396372091,0.24937590768388213,0.2950071396372091,0.21712353718429867
5,2,119449,1.0852584838867188,0.5077480765849861,0.3135593861388484,0.23038508029505197,0.3135593861388484,0.2043376803959031
5,3,149271,0.6154852509498596,0.6891760623295885,0.3137300470414714,0.25907706725959323,0.3137300470414714,0.2667641897655625
5,4,163941,0.6322406530380249,0.8038074673205604,0.29732228114055304,0.2336384263582894,0.29732228114055304,0.22521168670876573
5,5,91947,1.0783777236938477,0.3653409029114599,0.2938063192037287,0.23033538903491946,0.2938063192037287,0.17538827807978744
6,1,119710,0.5712406635284424,0.7576810625678724,0.299157618774681,0.2791380327733298,0.299157618774681,0.2118026867991223
6,2,119449,1.0614991188049316,0.4504181700976986,0.3164071288830619,0.22477741879554822,0.3164071288830619,0.19267614772543254
6,3,149271,0.604240894317627,0.7588011067119534,0.31659446446333606,0.27888310504786135,0.31659446446333606,0.2787376922197602
6,4,163941,0.6216742396354675,0.6963663757083342,0.2990895613932917,0.23979801255287223,0.2990895613932917,0.21400812118331697
6,5,91947,1.0512076616287231,0.5227794272787584,0.2973758326855096,0.22568987703880813,0.2973758326855096,0.20481880774536654
7,1,119710,0.5547810196876526,0.7678138835519172,0.2967396801490342,0.26515988416614705,0.2967396801490342,0.2213768624182952
7,2,119449,1.0461386442184448,0.510008455491465,0.315840997803275,0.25122647287146976,0.315840997803275,0.2043062761748111
7,3,149271,0.6025846600532532,0.6893167460524817,0.3131662866320782,0.2612832632441882,0.3131662866320782,0.26734019948145327
7,4,163941,0.5993363857269287,0.8060155787752911,0.2970685971516231,0.23999082952351283,0.2970685971516231,0.22740112568675658
7,5,91947,1.0280970335006714,0.3669505258464115,0.29435787074827763,0.23194319340741104,0.29435787074827763,0.17880346332163705
8,1,119710,0.546599805355072,0.7676969342577896,0.2980136326633902,0.25504975414638326,0.2980136326633902,0.22074631674720485
8,2,119449,1.0179357528686523,0.5137506383477467,0.3186155510737887,0.2508207944244361,0.3186155510737887,0.20948195308403986
8,3,149271,0.5981420874595642,0.6886736204621126,0.3199624244026633,0.2881295621612014,0.30996359864008005,0.2706822268967848
8,4,163941,0.596841037273407,0.8030205988739851,0.29987627037769815,0.2475019921173779,0.29987627037769815,0.22753239859430022
8,5,91947,0.9883247017860413,0.376445125996498,0.29643778179854313,0.22715857192707234,0.29643778179854313,0.18092226615605106
9,1,119710,0.5400884747505188,0.7731183693926991,0.299421016951937,0.25457192901272047,0.299421016951937,0.22363662550539443
9,2,119449,0.9983190298080444,0.5160445043491364,0.3224788412487044,0.25568153081658035,0.3224788412487044,0.21629598689110557
9,3,149271,0.5844437479972839,0.6902010437392394,0.32040809574269224,0.26342769231214036,0.31039534275073316,0.2702112648010497
9,4,163941,0.5786260366439819,0.8056007954081041,0.30423164354488386,0.28888162888177615,0.30423164354488386,0.2359087891025438
9,5,91947,0.9534746408462524,0.3804148041806693,0.29956748499507657,0.24173546947748464,0.29956748499507657,0.18319012127936307
10,1,119710,0.5337122082710266,0.7770946453930332,0.31282287748394155,0.26019700319073447,0.31282287748394155,0.2314984146482991
10,2,119449,0.9536312222480774,0.5311471841539067,0.3387673552575191,0.28525937123414574,0.3387673552575191,0.24149995926952336
10,3,149271,0.5760171413421631,0.6943813600766391,0.3276216366675827,0.26565943658170244,0.3173834605217207,0.2756116740730471
10,4,163941,0.5672588348388672,0.8037220707449632,0.31916870290370986,0.2762509923027981,0.31916870290370986,0.24861307500072558
10,5,91947,0.8951467275619507,0.4304218734705863,0.31452789959651717,0.23263645049738313,0.31452789959651717,0.20023280578941793
