,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2933,0,0,0,928,337,0
true_DDOS,10,120589,8421,291,37,21,0
true_DOS,4,18802,11938,6,11,5,0
true_MIRAI,2,69,16,9908,0,13,0
true_RECON,716,0,0,0,1762,147,0
true_SPOOFING,751,0,0,0,380,735,0
true_WEB,56,0,0,0,72,17,0
