,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4790,0,0,0,1653,198,0
true_DDOS,58,235735,28420,654,41,59,0
true_DOS,13,43067,45894,26,16,19,2
true_MIRAI,2,49,10,8116,0,21,0
true_RECON,642,0,0,0,1679,63,0
true_SPOOFING,1225,2,0,0,651,861,0
true_WEB,69,0,0,0,101,12,0
