,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1823,0,0,0,741,46,0
true_DDOS,114,42687,4055,86,20,4,0
true_DOS,5,359,267,20,1,0,0
true_MIRAI,2,26,4,1754,0,6,0
true_RECON,721,0,1,0,2083,54,0
true_SPOOFING,6,0,0,0,7,5,0
true_WEB,38,0,0,0,60,1,0
