,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,312,0,0,0,119,16,0
true_DDOS,16,49827,3803,130,21,4,0
true_DOS,7,8051,5268,1,5,1,0
true_MIRAI,4,88,21,11297,0,15,0
true_RECON,196,0,0,0,415,21,0
true_SPOOFING,449,0,0,0,142,172,0
true_WEB,50,0,1,0,96,6,0
