,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3341,0,0,0,732,125,0
true_DDOS,45,121532,7463,274,23,31,1
true_DOS,17,19881,10842,8,3,15,0
true_MIRAI,3,82,10,9900,0,13,0
true_RECON,915,0,0,0,1625,85,0
true_SPOOFING,1013,0,0,0,343,510,0
true_WEB,70,0,0,0,62,13,0
