,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2966,0,0,0,1044,188,0
true_DDOS,18,115803,13210,285,49,4,0
true_DOS,5,15386,15353,6,12,4,0
true_MIRAI,3,70,17,9905,0,13,0
true_RECON,685,0,0,0,1842,98,0
true_SPOOFING,810,0,0,0,429,627,0
true_WEB,53,0,0,0,79,13,0
